,portfolio_value_total,portfolio_value,leverage,leverage_total,cash_weight_percentage,cash_weight_percentage_total,unrealized_pnl_percentage,unrealized_pnl_percentage_total,timestamp
5703,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,746809200.0
5704,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,746895600.0
5705,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,746982000.0
5706,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,747327600.0
5707,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,747414000.0
5708,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,747500400.0
5709,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,747586800.0
5710,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,747846000.0
5711,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,747932400.0
5712,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,748018800.0
5713,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,748105200.0
5714,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,748191600.0
5715,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,748450800.0
5716,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,748537200.0
5717,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,748623600.0
5718,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,748710000.0
5719,70895.47335896199,70895.47335896199,0.999999999181652,0.999999999181652,8.183479449641595e-08,8.183479449641595e-08,0.8933123714599194,0.8933123714599194,748796400.0
5720,71120.71625037922,71120.71625037922,0.9999999991842439,0.9999999991842439,8.157561293131721e-08,8.157561293131721e-08,1.2071882441613306,1.2071882441613306,749055600.0
